incident_id,timestamp,incident_type,severity,owner,notification_group,escalation_path
INC-02909,2025-06-27 14:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02910,2025-06-27 14:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02911,2025-06-27 14:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02912,2025-06-27 14:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02913,2025-06-27 15:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02914,2025-06-27 15:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02915,2025-06-27 15:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02916,2025-06-27 16:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02917,2025-06-27 16:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02918,2025-06-28 01:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02919,2025-06-28 02:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02920,2025-06-28 02:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02921,2025-06-28 03:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02922,2025-06-28 03:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02923,2025-06-28 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02924,2025-06-28 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02925,2025-06-28 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02926,2025-06-28 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02927,2025-06-28 06:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02928,2025-06-28 06:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02929,2025-06-28 07:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02930,2025-06-28 08:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02931,2025-06-28 08:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02932,2025-06-28 09:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02933,2025-06-28 09:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02934,2025-06-28 10:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02935,2025-06-28 10:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02936,2025-06-28 11:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02937,2025-06-28 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02938,2025-06-28 11:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02939,2025-06-28 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02940,2025-06-28 12:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02941,2025-06-28 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02942,2025-06-28 12:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02943,2025-06-28 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02944,2025-06-28 13:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02945,2025-06-28 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02946,2025-06-28 13:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02947,2025-06-28 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02948,2025-06-28 14:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02949,2025-06-28 14:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02950,2025-06-28 14:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02951,2025-06-28 14:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02952,2025-06-28 15:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02953,2025-06-28 15:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02954,2025-06-28 15:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02955,2025-06-28 15:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02956,2025-06-28 16:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02957,2025-06-28 16:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02958,2025-06-29 06:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02959,2025-06-29 06:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02960,2025-06-29 07:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02961,2025-06-29 07:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02962,2025-06-29 14:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02963,2025-06-29 14:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02964,2025-06-30 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02965,2025-06-30 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02966,2025-06-30 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02967,2025-06-30 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02968,2025-06-30 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02969,2025-06-30 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02970,2025-07-01 04:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02971,2025-07-01 04:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02972,2025-07-01 05:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02973,2025-07-01 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02974,2025-07-01 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02975,2025-07-01 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02976,2025-07-01 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02977,2025-07-01 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02978,2025-07-01 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02979,2025-07-01 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02980,2025-07-01 22:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02981,2025-07-01 22:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02982,2025-07-01 23:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02983,2025-07-01 23:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02984,2025-07-02 00:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02985,2025-07-02 00:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02986,2025-07-02 01:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02987,2025-07-02 01:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02988,2025-07-02 02:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02989,2025-07-02 02:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02990,2025-07-02 03:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02991,2025-07-02 03:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02992,2025-07-02 04:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02993,2025-07-02 04:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02994,2025-07-02 05:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02995,2025-07-02 05:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02996,2025-07-02 06:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-02997,2025-07-03 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02998,2025-07-03 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-02999,2025-07-04 03:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03000,2025-07-04 03:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03001,2025-07-04 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03002,2025-07-04 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03003,2025-07-04 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03004,2025-07-04 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03005,2025-07-04 09:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03006,2025-07-04 10:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03007,2025-07-04 10:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03008,2025-07-04 11:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03009,2025-07-04 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03010,2025-07-04 11:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03011,2025-07-04 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03012,2025-07-04 12:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03013,2025-07-04 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03014,2025-07-04 12:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03015,2025-07-04 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03016,2025-07-04 13:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03017,2025-07-04 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03018,2025-07-04 13:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03019,2025-07-04 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03020,2025-07-04 14:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03021,2025-07-04 14:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03022,2025-07-04 14:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03023,2025-07-04 14:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03024,2025-07-04 15:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03025,2025-07-04 15:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03026,2025-07-04 15:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03027,2025-07-04 15:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03028,2025-07-04 16:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03029,2025-07-04 16:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03030,2025-07-04 16:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03031,2025-07-05 00:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03032,2025-07-05 00:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03033,2025-07-05 01:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03034,2025-07-05 01:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03035,2025-07-05 02:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03036,2025-07-05 02:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03037,2025-07-05 03:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03038,2025-07-05 03:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03039,2025-07-05 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03040,2025-07-05 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03041,2025-07-05 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03042,2025-07-05 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03043,2025-07-05 06:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03044,2025-07-05 06:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03045,2025-07-05 07:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03046,2025-07-05 07:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03047,2025-07-05 08:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03048,2025-07-05 08:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03049,2025-07-05 09:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03050,2025-07-05 09:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03051,2025-07-05 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03052,2025-07-05 15:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03053,2025-07-05 15:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03054,2025-07-05 16:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03055,2025-07-06 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03056,2025-07-06 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03057,2025-07-06 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03058,2025-07-06 06:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03059,2025-07-06 06:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03060,2025-07-06 07:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03061,2025-07-06 07:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03062,2025-07-07 01:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03063,2025-07-07 01:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03064,2025-07-07 02:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03065,2025-07-07 02:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03066,2025-07-07 03:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03067,2025-07-07 03:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03068,2025-07-07 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03069,2025-07-07 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03070,2025-07-07 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03071,2025-07-07 05:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03072,2025-07-07 07:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03073,2025-07-07 08:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03074,2025-07-07 08:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03075,2025-07-07 09:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03076,2025-07-07 09:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03077,2025-07-07 10:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03078,2025-07-07 10:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03079,2025-07-07 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03080,2025-07-07 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03081,2025-07-07 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03082,2025-07-07 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03083,2025-07-07 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03084,2025-07-07 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03085,2025-07-07 14:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03086,2025-07-07 14:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03087,2025-07-07 15:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03088,2025-07-07 15:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03089,2025-07-08 02:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03090,2025-07-08 03:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03091,2025-07-08 04:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03092,2025-07-08 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03093,2025-07-08 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03094,2025-07-08 12:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03095,2025-07-08 13:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03096,2025-07-08 13:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03097,2025-07-08 14:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03098,2025-07-08 14:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03099,2025-07-08 15:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03100,2025-07-08 15:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03101,2025-07-09 04:30:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-03102,2025-07-09 04:30:00,DEMAND_ANOMALY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-03103,2025-07-09 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
